customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
950,Female,1,No,Yes,11,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,67.75,2086.25
951,Female,0,No,No,46,No,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,88.4,3867.17
952,Female,1,No,No,0,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),40.72,2750.29
953,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,84.3,492.44
954,Female,0,No,No,27,No,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,26.83,7655.52
955,Female,1,Yes,Yes,52,No,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.22,8561.53
956,Male,0,No,No,61,Yes,No phone service,No,Yes,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),79.22,1497.45
957,Male,0,No,No,50,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),36.82,5491.46
958,Male,0,Yes,No,60,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,111.51,99.03
959,Male,0,Yes,No,33,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,95.59,3627.11
960,Female,0,Yes,Yes,6,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),49.06,6537.31
961,Male,0,No,Yes,21,No,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),107.4,2818.91
962,Female,0,Yes,Yes,37,Yes,Yes,No,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),69.12,5934.8
963,Female,1,No,Yes,61,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,74.67,2483.65
964,Female,1,No,Yes,48,No,Yes,DSL,Yes,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,62.05,5144.11
965,Female,0,Yes,Yes,48,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),111.07,3142.34
966,Female,0,No,Yes,45,Yes,No phone service,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,40.25,3243.28
967,Female,0,No,Yes,21,No,No phone service,Fiber optic,No,No,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),88.19,3041.19
968,Female,0,Yes,Yes,19,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Two year,Yes,Mailed check,99.71,5134.86
969,Male,0,Yes,No,30,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),65.93,443.03
970,Male,1,Yes,Yes,68,No,No,DSL,No internet service,Yes,No,No internet service,Yes,No,One year,No,Electronic check,20.71,6727.67
971,Male,0,No,Yes,66,No,No phone service,No,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Mailed check,18.42,2395.92
972,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),49.22,4055.82
973,Female,0,Yes,Yes,29,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.92,1492.67
974,Male,0,No,No,41,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,21.59,2079.71
975,Male,0,Yes,No,41,No,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),75.78,2303.93
976,Male,1,No,No,58,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),57.49,7810.41
977,Female,1,Yes,No,5,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,102.11,4933.39
978,Female,1,Yes,No,54,No,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),82.55,7418.7
979,Male,1,Yes,Yes,71,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,93.02,5900.18
980,Female,0,Yes,No,33,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),27.15,5463.82
981,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Mailed check,30.17,6980.56
982,Male,0,Yes,No,7,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,85.93,2797.0
983,Female,1,Yes,Yes,0,No,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.41,6774.28
984,Male,0,Yes,No,23,No,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.07,1233.83
985,Female,1,No,No,56,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,98.74,4023.15
986,Female,0,No,Yes,31,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),59.86,5149.05
987,Female,1,No,Yes,0,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,94.17,6054.78
988,Female,0,No,Yes,54,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.66,7924.35
989,Female,0,No,No,58,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,64.48,8089.53
990,Male,0,No,Yes,11,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.43,533.0
991,Female,1,Yes,No,63,No,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,55.26,1189.74
992,Male,0,Yes,Yes,23,Yes,No,No,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,42.66,1530.96
993,Female,1,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.06,6820.37
994,Female,0,Yes,Yes,22,No,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),31.6,2946.61
995,Male,0,No,No,9,No,No,No,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,40.74,4697.62
996,Female,1,Yes,Yes,55,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Electronic check,22.66,4104.08
997,Female,1,No,Yes,65,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One year,No,Electronic check,55.21,4223.11
998,Male,1,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.47,3588.33
999,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),81.79,2082.07
1000,Male,0,Yes,Yes,56,No,No phone service,No,No,No internet service,No internet service,No,Yes,No,Two year,No,Credit card (automatic),63.47,2142.22
